region,tier,division,summonerId,puuid
eun1,PLATINUM,I,N5TIGxx-b6-SQ3d9FrDh3SZGMdG1mgDpXO-wRLxKKVgHASQ,GjWhU6U5E0Dyr2Z3dnLSeURgjY7zJo6HhZEDHs0De_GlImkJecP-GUNFq4cSSJu8oCPgFntqK1bkEQ
eun1,PLATINUM,I,tCCHhAZRBp_6Z1onCEvVfvtbiCFNu0XFa-aeJzcVy2QQW28,VgZMQUQvjE4wsKY6RmIsWiVxR6pymhkeUBPh1uXVYomo6MVtpAdPF-YLAkQj9ryrDBQdf7yXrSJQ8w
eun1,PLATINUM,I,gpymZxmznRHpqxbIXFXDQNkHL3eiUvib4YDr_DkFc4dsYFg,8SjVVROJ3A_-thWz6b8h13Knad3OFggyh9D7Do8ASIRrNOHl061zldV8lU8VVylNj9aJMrPQv5MpFA
eun1,PLATINUM,I,uieHwAhEXhQL3OU0pA_oNMRNHcb4OYDuPSV9uEiBRY_Dz9g,nTWWUE9Z5Ow4UIlJw-WVuugAWyhWqUdovPyjM8zsEz61t2u-dSaIOIDFq6xIC6fpXcmvVDJO3hvtlA
eun1,PLATINUM,I,iE5RQ_Qbfw3Sotou95oWXrsbe5i6Bzo51tYppx3fHwOgoRs,mJv2k6Tzdjp1GTCdJblL3B5Y7QlbI-XzPHMlH_ZDUJJ9jbXWNb9zUwDcmUyN0I6ChhLh1_ybUAIu9w
eun1,PLATINUM,I,fUKSU4FJ2m-R8-H25xD1Fxi-gkhPsUqReD7YyyPYZZHAP6s,AOxaOjd2XT0b6jKvGcR-TO3No1cn01LT8t5QYWDY_eseLeyWFhYSHlZwsuBJmsfTg_qBvj3uRFrr1w
eun1,PLATINUM,I,C2NQ8PLw7-oui_ksw7oCKkUwR6fOIH1nk07h8UjSfzgb4-c,kTT8xQZQXVXPgusqmws5UBbqPdcWE15nupqFBcjB5kEBcnR0FGxNV-DPVEgNAhexrE7V3xG7k4de-g
eun1,PLATINUM,II,iaYQCESEr812vlwRwdwPGGDcmpyY0KCvG0zsexVqSEo2,XOazOQOwCNpdlVhVKRzmoUe1WVSQHll8vTcpBWDon9rc0n7iS6l5lR2e7cS4WzxCUd4fqw-6B_Jzig
eun1,PLATINUM,III,YaOsiJdJp4VUd5dExApN51_0ioxJNN-4fohEeMWw6A-v,SYy6WlVGVIbiUFHU7Ia-huovMU8D2H0CsDwpsN4SBFJyQpqV_eWeKdEHfX2zR-D7uUAXoiJ_kdXRHw
eun1,PLATINUM,IV,sjG8tEJKxjzWjslR4p_H0mlVPOBzh0I2yk62yGQ9sFDY,0PLHR_kIKa_lMPU8DSe7bwXdyRZyUVnm5eZkaQqAIM1OOv8kacB-_nM8b0mB3jePLWNYkXwpqvULEg
eun1,EMERALD,I,etYPGb2-51j4H23HaekuNWqU1v5xrqmc-rAR-aK-WbAi,TAkrzjD6rv3nN0sHp9XgZ5NQSh-XlblFcrCSQDdUpHhveYI4X5tb0J0-z33fbSlp23y8jmv2slagmQ
eun1,EMERALD,I,Iix9IVmKVpIjj_XelvDZWwYXAhwmuBqcZ-iljjgDn5IM,2aUwL6Cq4T3idICx8j19sqba6TvDrGBz_8y2vB-amPT274RgwndiFQ1jQJ6TS9xCyluiXZIbhXBLrA
eun1,EMERALD,I,xnDKEkW-cMd58q71Z-P4FwNEcQQAFBfVQNya7WcKprOG,LhbMuIgIfRF9Lu_j8r2CLvyWaiXDyHDTTl2m2hu422KWeQyMD2jvmgx_rNZyQEksGcT9mV5MBBTC6g
eun1,EMERALD,I,totdG5x_znmcgebKmmSXwuA4ublPrhPLHu9mcX5iJ9Tb,TRePgEj0icGyBaOGAeX50VnBg6CZhoHRAem_On4joUZsIEIEcao3c6fROtVPN6ce1Bqb-YgTqRvjJw
eun1,EMERALD,I,zm-qfwW4bURYmOer_rjbhsebrU9keGxdQTV4V6XojSdl,ywtr5LWD2pLS7eEsxuz0F1BZ1c-qXSZ1lfg0bqbIoAJFeDKBa3IYH6AHBpWC9M-47V_2UPonDAOEKA
eun1,EMERALD,I,3ecLhcHqhUqVavgnQWW5pE8q9oJ7DMzDPY3mOzhSWL1K,-EcgCCc0MPxKn88rRfqGE2aMkm_LwQo70RFAxyMV9X8mSnfdOqha-XYvkGjsJ07BSuqDk7oG4DhV6Q
eun1,EMERALD,I,oZj7gaCS1RT5M6RDgHW7OO-EYq7FrpUuV3CfvGPVV0bb,aQYX0EX5DbJfd4bwjJA-7hdTt7SV5PnYsAljAn9GkkfbJVU_IUehndmwjbtPujT1C2ElVzTvYDC2YQ
eun1,EMERALD,I,Mio607M1jqh57JlgUG0MNmW0M8-2_qm7Z9YAKQPy31xf,xaWZ_donA4y_KAXc6Yr3XlRX-QJWgENSLBY7t3qHqqLzTdaLKWMzPg4GBE-EFO3MdojzUoV59eZ26w
eun1,EMERALD,I,gTRLYyTEK2StFlNRGg4E3cIae1KBWu_8hs3Kl_jP02Bw,dRkPN16LKiBdtI_eFlbQp1zVk9yxMNnYjl7X46NJifKSSbJtHU-c1TsBwkBR4Mwj_O2r82tF6Kk2WQ
eun1,EMERALD,I,3J7aYWCbWC-4E2ZdbeRC91HF7xUoy2BauzNl-ObN3DF-i9g,TxKUUn_ZnsA88hJHkRVXyOxwdUSRvm29hT04SdxhpjLEx0k5IkJhIv1niLxOY0JrkGkn-XAg1pSLlA
eun1,EMERALD,I,G-S9OqZrn6CbzWLgrehWPd5AJvHhquCVpuC--1qMaEW3EL0,zrFAsCBxs3NdgLJtpZ47cSotiDikco8XtZo7ljKrWjwPq-xezgRkN451tu2eiKtUU9HFSqOAlT-7ug
eun1,EMERALD,I,hKidqOmXYqjSkNNaxHN94QpuSxXoqGO33RvDFyu5a67veWQ,LpzESDyCxwcCjUDhnOIiQiZoXeB96xmCHZ1IGkwDcQVI5FjBUWVbiAtmiuz-dhik9botmyjj_tTwIg
eun1,EMERALD,I,1k1UZ9oFd1PLe3UAulBCjIOWeSBHR2xundOfT8NIuTE0O6o,ski5vidbumu2CqBPuUceKUCxhAAcPRqUNDC3uv5AqY7DcfZFJPhOGtqPVkHXHsLuGyU5G0x8PJWMtQ
eun1,EMERALD,I,zR-xl7hvOaTGrKw2acCaQJ9VVxNsYMTEX9OVPSFDVTxmAxY,ULgiGhHvE43i1iwb1RJNwfKtEwI1UPDskqMdGOzzlLrk2ZmAPjsq0SHEYpTdo8_-nx3s5yRUeQOPLg
eun1,EMERALD,I,6RZCRa7wZxC_swd7mLOOYe1_RFz9hebduVT5sDr53Uq5aEA,BhkJD9vAa7sQZ-sdKiEJ6VxarWlUj-_rbStwmIF5Qohb7OzSf-lwaaLxCsjX8cCA3DOxeBobMlQaRg
eun1,EMERALD,I,Dc-fIq3-4AkpQp6yca6-tXfYZIdUrRTvUFV7xtypduz4upo,OS8rG1RlAwKDDd2T7X8cMc2e3qAsIFm0ah22aSktdSSYgUvW_9UHzmXvhuGVPq1KVncUSlqThVI4qA
eun1,EMERALD,I,RqI72GiDHVSbII8uTNJfrvwHatLky0NvBp22OM034IsOu5A,Lf5pBJiU4WcSiTNfAAWuZXCZ2prqylRV_ox2AeG0DNkVtiHNkjh3YezRVioVNqrnSDBSdK7K2oGdlg
eun1,EMERALD,I,t7H2SdK5hCREkX2fUo05JjN-6I3gvynu4I6yJpMUkEn0AZU,DtG5grXnJP1zlk34kHprj3GxUj5IoN3YKvlcM1QUxvsoVD8utsUL8KABSxEY3yQWv41lKOB94KYjnQ
eun1,EMERALD,I,ZzFO2mR2-EyRG9Q9hHi3ha-F9PaxHDDbMnM2Tdsx7_uBfcY,FCkEPepPB-b-8QAy0NyqxkJ7_Ph8f4NPOrK3HRLHJnBFklSw0eFJNs0VnOPlnIkaqEOm48s7WNmd4w
eun1,EMERALD,I,Y8naiMjPoRosVKEtuRi6tdvOLrKXIo9cknMEin9as4Oq3go,Ln6DNXBE22E_NadhMpOhY1hkAPaoOEDWynDhn_YaufT5j9UzLQNdquiz1U-obVTAv2wUNJSPph9DaQ
eun1,EMERALD,II,lpPmpC0h9Pb8VHBLD2wq83jmeUMu4nHuerzrq041x5n4,IbW3fUrS08xY9OWswDh0Jp3XwkOVf6pN88tI8OVrwvD2vltCe01HcOU4RMz9bznP7om-lJ2Zs4Jutg
eun1,EMERALD,III,6yIxty06X732bWBumwfNSnWqxBNECR74JAJGhMCZroTL,ahYV5ccQNgNdNab59eeIkj4VrxKwYcETUDnE8qSRnXTWV58sHrW4Ho7QMi9oYpw2_xQy3poh7N7pJg
eun1,EMERALD,IV,LuO3l2NcS9c6aQPUK7YbHwnyGtRF4eQY6YqYsDp7N1bu,m7TFdxU821BI8QiFx3v-vscfQxNRWHuAzNVfGhO3QBca_DV3DhqR5TyHkQjUqexo9naQknz_9jowcA
eun1,DIAMOND,I,rv7nU87vsTgV2FkQMqzbxpBWDe4dSELJGGBJGwD6-1KI,mc6h1_jS-pa9ffBO4CwsP9AI_Jdxqos1WFJpyEHKufQzAwwvgAQi9nBubAkXynbZuW_4hH7uAg16cg
eun1,DIAMOND,I,zkDJ6FwGYwxhbA1AEBmbQR5iTUpFSYR_zN0HH_fiahveqoM,mr-Nhj4E0BYV2KtmiQUVCFCGtxWCkVvLNbMuyLXi95RZBN-AS5j4KR1WZ821IeT8-TRPJbJc_krxdg
eun1,DIAMOND,I,dRmBL1QccRMuNRg06Fpc6fgfuVo6Pg-8LxeBDZrAiTPasUI,WPHlTvEFASkE-H3p0Sk8nq8DzykeCZWxWMEvxvffXyhMlZxSt-DebLZT8K4fQR8eK3tcJbQT258zog
eun1,DIAMOND,I,OjwoPlf3ffTDv8p551cExRVB4UxN3iB5Sdt6JwPO2Bk13ic,llzeFAyAwq5hjUR3TpHUxeckq8AEEXg3HzA5NBy9_ahM30Pwf9GJWKfbDusfsU55OBwYYOkjWvjHJg
eun1,DIAMOND,I,McqtfMltousMXXoyDSE2kAuMgGZXXtu29OMLkOPSZD3Ucd4,vWRF6Hw_h9kE3tADx810tP1ny4PVJyDUi-52Y7TAvHTwLkYew9Gnj59V1zvIxVVS9zdyW7wyHGZQTA
eun1,DIAMOND,I,JtWi5GeYGkQ3DrOQRTQibTuApRUmHG_TnioqMkFKYweGlpw,9ovvO59bY-jk7tavAmzPn020mbylDnxydF6Ha_zWkL7lepspHMNHD6W42VS9q8S10ZET8OWrWBa-kA
eun1,DIAMOND,I,_Sd60BVmcVhnIYHIxYzRInKSVOWwwuwgYLblxvQpF8Ar55k,veRA_MCYPnOYW_owN_UtjdfkcvieD5X3mDPZ0iJiHQtzyUDTyhrsJX2SxZbsoJAtxyxXVAJakkfdTg
eun1,DIAMOND,I,-MPB5VfGFk1knNUeJv8-lw9UxRE-zo31On7fQCh1p4caqyU,XxCZSQ4ugjuJS4GeKNNXKLmpJn3nqy7aaM_w54_GjSoBRdoOornycTp_DmJ56llNd4QNgMPXEbZ4Ww
eun1,DIAMOND,I,qCv6nQONaizCLTPMGJtojzghLw6shmi7NnSCi3wY5vtxX28,j9uMtAyhqktqhh-GUR6Mxxq97RHkXop3mxN91qYxDKhN_ueHJy8w5XduLRX417M-_nyd2kYJq0VLpQ
eun1,DIAMOND,I,0a_MWdfd76nzesFwoQWGISXNiOWh6-WfD8vR7jczIxDcMq0,SW3s4bRGJBmV3nbWgh2XiWqLB15Pt1FvLNBzuBxdyOU90tHi9HiUitjxTNDYvnr7XGx2eSsaYzTAjA
eun1,DIAMOND,I,QSDXNpnDEt3lUCKUkiDFAG6riOj_gguxhd8PZum84FW_UaY,xr9jAKAWXtu8xAYTsoz3YFVZm6YyDoImfh-D5RXBKpnBlxZD5TDh6DTFLANRA01lXcGGHC2X-MpB6g
eun1,DIAMOND,I,laAHntaa7pQOQ-Wc0cRBxM1ZbqFsw6hZmqfl1ANwQrLUSC8,eeEedohjeeYCoJeZ0CHnrLeQ-UTlPstXMUIj1t_i_Z7N7EK3CUvkySPzIgY5K2yjggV4zNbUgkJbiw
eun1,DIAMOND,I,K2nsAdBSPQwYR75ufep-Jwp3e7HPE0yWuakDchF-HZkrORQ,PDJbrTQLCzKIPQdhZy1hzwzNe2L_kMCWLgR3u8xRZFY3tC78aUz2L575Stf2cuMq-beAfrAqERPZdA
eun1,DIAMOND,I,pBxR7dShZwlTFa3vIA-QzzWc2Y07Fy9GT_7f-bKGcGlleTE,mFgqBDBc5mMwOSz5bjZIxGFkqehWXPsgzr8zN3eenJFLsXoq2F8gkpve6hCBRmZUBkS2C0akHI-Wzg
eun1,DIAMOND,I,xNAM9-9JqRjMsTCuCy-94JEwIwgk_ayu-CcqhMKOsEFoqUM,XIbvBqzQjS4iQhpuvKi0bpNanJ_6luiXPgWJtAE-hPWSQRGMAqlMtD4yVpU_WlNMrAvRMLGsTGTi3Q
eun1,DIAMOND,I,Ex3XpOSB2rN9cr8Dc9Z3yuxqQ3-2SnanqgGmUge5jgKJOBM,5nqd108VEVszQUYa0yrs0dufQJRaOIFbKdDeIAihcbK6cl9aYAkkCPpKUrJ328t6x7Qrl0AO4MXhow
eun1,DIAMOND,I,sRc_zjtJscka3FwUxInIw2J3djqtGitIQmQGb_gBQWs2CVQ,485Wn4COeMn22QcFWDwIk_8ygoIScVamZ5QBXO1yx2ZWilPb91j3lr2mysFCJLhEG7XMUfbVn2t4MQ
eun1,DIAMOND,I,Jp-mns_Gz9XPyp3oP7vvExx7qrxuSxYhD9Z3DPTEWNAdbR0,hUuZ8k41Zq-q6JVPEuPNKNWfSVxl78VvP6uWgC2BnpBnDMbu5ptHYjxfuZtkv4QV0Gm2yhWkJiByuQ
eun1,DIAMOND,I,CgQ-c2dRgNvP0sDFfOCb73UajrMvkH4mS3xxmZoXsLVtMhU,n-QbbgEdtN24aezDk4j2hwEaXOfAFfHjIHVzmuAnazeH5xrmqQkJvIcOjUZRTRAr3wSFDGpOnqPK7A
eun1,DIAMOND,I,ydOQP0l7YMLxzlpTUjI_2Hy2Rl_WWU1plaunt8F9yD5ji1s,96hLyAvx9AWgXt_Gvot0iuHxAELzOHQsRB07zT01x7RSQm2IxKPYFMpD4GKBDindFaXb-BdMHJ8VCw
eun1,DIAMOND,II,tw5N5-hg9WmXTArzNbPuhokRcPSIuxknLwVdNN6lYDX5,UEwxceE0XknBuGBB6OzgbeN0OcG4Nk4eJqM22UXAisl1-Lo2ThjdUDtzriKVrw4s1ewOUsd7sS_wWA
eun1,DIAMOND,III,uuGSOMQGYklwJO6vKYl-QXwy8ltzWLF8FSXaHUKfo0PP,sm8nCaaip1apmC73bkacLLjjrGsxpMqKieV7Npygf5PCseczxL3ibdj0ZFj1n-hmCr0dIcEJfJyoiw
eun1,DIAMOND,IV,754PRFVe_Y3dkauZvxdGE_DHGUrNFCzBfRKCkZi8iTBlZz4,EVjmi7WoLJo6Z290qSwszl1K_Gegv7Tu3ztNAr9hPi9qwZw9cZyhHIpVC6zo_86OzBXeRGBlGJSUPQ
