champion_id,region,tier,games_played,wins,avg_kda,avg_damage_dealt,avg_gold_earned,avg_cs,avg_vision_score,win_rate,pick_rate,ban_rate
55,euw1,DIAMOND,50,28,2.84,23594.34,12036.44,184.38,18.62,0.56,0.0434,0.0626
55,euw1,EMERALD,4,0,1.25,20928.25,11514.75,186.75,14.25,0.0,0.0036,0.0684
55,euw1,GOLD,2,2,3.36,35736.0,13738.0,152.0,16.0,1.0,0.0018,0.0853
55,euw1,PLATINUM,4,1,2.81,23334.75,11783.5,170.0,17.75,0.25,0.0035,0.1047
55,kr,EMERALD,23,13,3.64,24514.3,11698.13,165.91,13.57,0.5652,0.0208,0.0118
55,kr,PLATINUM,13,7,2.87,25821.15,12220.92,155.38,15.62,0.5385,0.0115,0.0229
55,na1,DIAMOND,2,1,1.42,19947.5,9876.0,165.0,15.5,0.5,0.0017,0.0277
55,na1,EMERALD,11,7,3.41,23667.73,11092.82,167.27,14.91,0.6364,0.0097,0.0247
55,na1,GOLD,2,1,1.78,20869.5,10049.5,143.5,14.5,0.5,0.0019,0.06
55,na1,PLATINUM,3,2,2.1,22763.67,11412.67,154.0,12.67,0.6667,0.0027,0.0383
56,eun1,DIAMOND,22,7,3.47,20474.86,12150.0,179.09,14.82,0.3182,0.0191,0.0705
56,eun1,EMERALD,14,8,3.27,18972.57,12368.57,182.07,20.86,0.5714,0.0122,0.0896
56,eun1,GOLD,14,9,5.25,25967.21,14340.5,198.93,26.14,0.6429,0.013,0.1415
56,eun1,PLATINUM,67,37,4.42,18923.01,11919.42,176.21,16.55,0.5522,0.0585,0.1275
56,euw1,DIAMOND,11,6,5.35,19537.64,12652.64,193.27,18.0,0.5455,0.0096,0.0669
56,euw1,EMERALD,2,0,1.17,10187.5,8064.5,146.5,18.0,0.0,0.0018,0.1505
56,euw1,GOLD,43,23,4.13,18992.88,11983.65,181.37,16.81,0.5349,0.0382,0.2673
56,euw1,PLATINUM,6,5,4.88,16344.17,11503.0,185.17,22.17,0.8333,0.0052,0.1885
56,kr,DIAMOND,11,7,6.88,21380.82,12869.55,197.36,34.45,0.6364,0.0095,0.0313
56,kr,EMERALD,3,1,9.05,17493.67,11400.67,167.0,24.67,0.3333,0.0027,0.0932
56,kr,GOLD,6,1,3.24,16080.5,10331.67,157.33,21.33,0.1667,0.0055,0.1987
56,kr,PLATINUM,7,3,2.31,26049.71,13144.57,208.86,28.57,0.4286,0.0062,0.1253
56,na1,DIAMOND,3,1,3.34,25300.0,13257.67,219.33,26.33,0.3333,0.0026,0.0467
56,na1,EMERALD,1,0,2.6,33473.0,18347.0,244.0,34.0,0.0,0.0009,0.0777
56,na1,GOLD,6,4,3.96,32570.33,15661.0,213.83,24.5,0.6667,0.0057,0.179
56,na1,PLATINUM,7,3,3.2,16382.71,11064.86,161.0,17.71,0.4286,0.0062,0.1417
57,eun1,DIAMOND,8,3,1.78,18200.38,8914.25,124.13,26.38,0.375,0.007,0.0026
57,eun1,EMERALD,4,2,2.47,16162.5,10183.75,38.75,78.0,0.5,0.0035,0.007
57,eun1,GOLD,3,1,1.71,16907.0,10016.0,60.33,61.0,0.3333,0.0028,0.0102
57,eun1,PLATINUM,9,3,3.65,15385.89,9430.56,83.11,44.0,0.3333,0.0079,0.014
57,euw1,EMERALD,2,0,0.79,23059.0,10243.5,187.5,25.0,0.0,0.0018,0.0119
57,euw1,GOLD,1,0,1.86,14340.0,8020.0,55.0,52.0,0.0,0.0009,0.008
57,euw1,PLATINUM,2,1,2.38,9943.0,5792.0,102.5,14.0,0.5,0.0017,0.0079
57,kr,DIAMOND,2,1,2.58,5833.5,5378.5,38.0,20.0,0.5,0.0017,0.0035
57,kr,EMERALD,2,0,0.91,6291.5,5095.5,36.0,51.0,0.0,0.0018,0.0344
57,na1,EMERALD,1,0,1.29,31423.0,11102.0,153.0,10.0,0.0,0.0009,0.0071
57,na1,GOLD,2,0,1.46,13500.0,11293.0,137.5,53.5,0.0,0.0019,0.0286
57,na1,PLATINUM,2,0,2.1,26263.0,11222.5,158.0,15.5,0.0,0.0018,0.0089
58,eun1,DIAMOND,39,20,2.24,19454.44,10864.36,183.15,13.28,0.5128,0.0339,0.0461
58,eun1,EMERALD,7,2,1.95,20998.29,10333.86,180.57,11.86,0.2857,0.0061,0.0357
58,eun1,GOLD,2,1,2.7,19912.5,13808.0,196.5,15.0,0.5,0.0019,0.0317
58,eun1,PLATINUM,6,4,3.36,20475.0,12225.17,196.0,16.0,0.6667,0.0052,0.0314
58,euw1,DIAMOND,18,9,1.89,20294.78,11201.0,190.0,18.94,0.5,0.0156,0.0877
58,euw1,EMERALD,2,1,1.86,24655.0,14666.0,245.0,24.5,0.5,0.0018,0.0547
58,euw1,GOLD,4,2,1.9,23816.75,12396.0,211.0,20.75,0.5,0.0036,0.0355
58,euw1,PLATINUM,7,1,1.77,19715.57,12020.29,204.57,19.86,0.1429,0.0061,0.0419
58,kr,DIAMOND,1,1,5.0,19580.0,10141.0,188.0,16.0,1.0,0.0009,0.0703
58,kr,EMERALD,5,3,1.82,19203.6,9211.0,160.6,17.4,0.6,0.0045,0.0525
58,kr,GOLD,5,4,1.72,24412.4,11241.0,166.6,17.2,0.8,0.0046,0.0508
58,kr,PLATINUM,2,2,7.33,32756.0,13209.0,199.0,15.5,1.0,0.0018,0.0397
58,na1,DIAMOND,12,7,2.41,14576.42,9446.75,168.08,10.17,0.5833,0.0104,0.0631
58,na1,EMERALD,17,12,2.83,22743.94,11579.94,189.76,17.06,0.7059,0.015,0.0636
58,na1,GOLD,4,3,2.31,18386.5,12565.75,222.5,13.5,0.75,0.0038,0.0476
59,eun1,DIAMOND,17,11,6.81,21158.65,12152.76,171.53,20.76,0.6471,0.0148,0.0757
59,eun1,EMERALD,2,2,9.0,18017.0,12807.0,194.0,13.5,1.0,0.0017,0.053
59,eun1,GOLD,14,5,4.25,15417.71,11209.14,155.5,21.5,0.3571,0.013,0.0261
59,eun1,PLATINUM,28,15,5.26,19394.04,11982.5,167.71,21.82,0.5357,0.0245,0.0262
59,euw1,DIAMOND,8,5,8.96,17507.75,11028.0,172.63,15.13,0.625,0.007,0.0513
59,euw1,EMERALD,15,13,12.11,20959.73,13179.73,183.73,22.8,0.8667,0.0137,0.0429
59,euw1,GOLD,4,1,2.87,24763.25,12978.5,152.5,22.5,0.25,0.0036,0.032
59,euw1,PLATINUM,6,3,4.08,18295.67,12637.5,164.83,25.17,0.5,0.0052,0.0585
59,kr,EMERALD,1,0,3.33,25347.0,14089.0,185.0,56.0,0.0,0.0009,0.0009
59,kr,GOLD,6,3,3.35,20171.33,13112.17,183.83,30.67,0.5,0.0055,0.0065
59,kr,PLATINUM,15,7,3.98,14493.67,10001.8,116.8,43.13,0.4667,0.0132,0.0088
59,na1,DIAMOND,16,10,4.97,16489.81,11328.13,176.5,25.31,0.625,0.0138,0.0277
59,na1,GOLD,2,0,1.47,17541.0,11930.5,187.5,20.0,0.0,0.0019,0.0124
59,na1,PLATINUM,1,1,12.5,18257.0,13839.0,159.0,36.0,1.0,0.0009,0.016
60,eun1,DIAMOND,10,3,2.01,13246.3,7929.5,88.9,30.0,0.3,0.0087,0.0661
60,eun1,EMERALD,4,3,4.53,15261.5,11521.25,87.5,64.5,0.75,0.0035,0.0374
60,eun1,GOLD,3,1,2.22,14797.0,8154.0,77.67,27.67,0.3333,0.0028,0.0112
60,eun1,PLATINUM,15,8,4.09,26754.53,13011.53,75.73,41.4,0.5333,0.0131,0.0087
60,euw1,EMERALD,1,1,8.0,26613.0,12183.0,151.0,37.0,1.0,0.0009,0.052
60,euw1,GOLD,7,2,1.53,13683.29,9055.57,126.86,16.57,0.2857,0.0062,0.0124
60,kr,DIAMOND,10,5,3.45,18235.9,11228.3,141.4,35.6,0.5,0.0087,0.329
60,kr,EMERALD,13,8,3.69,24461.0,11554.85,127.54,39.62,0.6154,0.0118,0.2688
60,kr,GOLD,15,9,3.96,19687.4,10445.73,101.13,42.47,0.6,0.0139,0.1128
60,kr,PLATINUM,8,5,2.36,16874.13,9446.13,43.13,94.13,0.625,0.0071,0.1271
60,na1,DIAMOND,5,3,4.53,22880.6,12225.6,166.4,35.2,0.6,0.0043,0.0597
60,na1,PLATINUM,5,3,1.77,14839.0,9571.2,70.6,46.0,0.6,0.0045,0.0321
61,eun1,DIAMOND,2,2,4.33,22117.0,11723.5,213.5,11.5,1.0,0.0017,0.0122
61,eun1,EMERALD,9,8,4.75,21245.22,11431.44,191.0,15.67,0.8889,0.0078,0.007
61,eun1,GOLD,2,0,2.57,24968.0,11088.5,172.0,21.5,0.0,0.0019,0.0102
61,eun1,PLATINUM,2,1,1.98,25423.0,14275.5,226.5,22.0,0.5,0.0017,0.0105
61,euw1,DIAMOND,7,4,2.16,22052.43,11200.57,199.29,23.57,0.5714,0.0061,0.0191
61,euw1,GOLD,21,14,4.6,26990.43,12500.52,180.24,18.57,0.6667,0.0187,0.0133
61,euw1,PLATINUM,13,7,3.52,21836.54,11724.62,200.77,17.08,0.5385,0.0113,0.0061
61,kr,DIAMOND,19,7,4.6,22623.47,10815.37,186.16,19.89,0.3684,0.0165,0.0729
61,kr,EMERALD,4,2,3.09,22267.25,10560.75,171.0,23.25,0.5,0.0036,0.0244
61,kr,GOLD,2,2,6.75,23075.0,10749.5,199.5,23.0,1.0,0.0018,0.0213
61,kr,PLATINUM,26,12,2.69,21851.69,10747.38,196.35,20.96,0.4615,0.0229,0.0141
61,na1,DIAMOND,8,3,3.61,21614.25,10484.13,190.88,11.75,0.375,0.0069,0.0043
61,na1,EMERALD,2,1,2.9,33843.0,14044.5,168.0,19.0,0.5,0.0018,0.0124
61,na1,GOLD,3,2,3.32,23939.0,12156.0,196.67,17.67,0.6667,0.0029,0.0133
61,na1,PLATINUM,1,0,2.75,33444.0,14206.0,218.0,23.0,0.0,0.0009,0.0045
62,eun1,DIAMOND,15,12,8.11,25003.6,13044.87,178.13,23.33,0.8,0.0131,0.0635
62,eun1,EMERALD,3,3,2.02,19973.0,12028.0,173.33,21.0,1.0,0.0026,0.073
62,eun1,GOLD,4,1,2.11,18861.75,12501.25,184.25,21.0,0.25,0.0037,0.014
62,eun1,PLATINUM,18,10,3.57,19834.28,12767.0,180.22,29.67,0.5556,0.0157,0.0533
62,euw1,DIAMOND,1,0,1.0,19224.0,10180.0,146.0,32.0,0.0,0.0009,0.0426
62,euw1,EMERALD,3,2,3.41,24064.67,13191.67,184.33,25.0,0.6667,0.0027,0.1314
62,euw1,GOLD,5,2,2.28,35990.2,16584.4,225.8,21.4,0.4,0.0044,0.0391
62,euw1,PLATINUM,2,0,3.04,14085.0,11010.5,162.0,14.5,0.0,0.0017,0.0646
62,kr,DIAMOND,6,2,2.14,9053.17,8467.83,130.17,27.33,0.3333,0.0052,0.0104
62,kr,EMERALD,5,2,1.52,23841.2,9984.2,140.4,20.4,0.4,0.0045,0.0181
62,kr,PLATINUM,12,5,4.96,18928.75,11344.5,167.42,32.33,0.4167,0.0106,0.0115
62,na1,DIAMOND,2,1,1.44,19699.5,10660.0,151.5,16.5,0.5,0.0017,0.0441
62,na1,EMERALD,4,1,2.0,18738.5,11198.0,163.25,17.75,0.25,0.0035,0.0495
62,na1,GOLD,23,10,2.61,17966.3,11611.74,179.39,24.13,0.4348,0.0219,0.0248
62,na1,PLATINUM,1,1,5.75,23359.0,12954.0,165.0,28.0,1.0,0.0009,0.0348
63,eun1,EMERALD,7,4,3.6,39820.71,13541.29,80.29,83.71,0.5714,0.0061,0.0209
63,eun1,GOLD,7,4,2.56,21729.57,9195.29,84.86,41.71,0.5714,0.0065,0.0568
63,eun1,PLATINUM,12,7,2.12,18190.25,9981.33,84.5,51.58,0.5833,0.0105,0.0419
63,euw1,DIAMOND,5,2,2.54,34201.2,12381.8,208.4,22.6,0.4,0.0043,0.0078
63,euw1,EMERALD,1,0,2.2,15620.0,10582.0,189.0,24.0,0.0,0.0009,0.0091
63,euw1,GOLD,2,0,1.43,23318.5,10117.5,59.5,67.5,0.0,0.0018,0.0719
63,euw1,PLATINUM,9,4,2.48,21061.33,9188.89,69.67,60.0,0.4444,0.0079,0.0271
63,kr,GOLD,2,1,2.58,24925.0,10579.5,165.0,18.5,0.5,0.0018,0.0065
63,kr,PLATINUM,2,0,0.66,14808.5,7032.0,43.0,65.0,0.0,0.0018,0.0035
63,na1,DIAMOND,1,0,2.4,39337.0,14596.0,271.0,28.0,0.0,0.0009,0.0069
63,na1,EMERALD,1,0,2.8,30818.0,10902.0,183.0,10.0,0.0,0.0009,0.0159
63,na1,PLATINUM,4,2,2.95,22353.5,10254.5,110.75,24.0,0.5,0.0036,0.0357
64,eun1,DIAMOND,10,5,2.5,20054.3,11923.7,159.7,25.1,0.5,0.0087,0.0157
64,eun1,EMERALD,2,1,2.18,19761.5,12659.0,188.0,28.5,0.5,0.0017,0.0217
64,eun1,GOLD,3,0,1.32,9952.33,8294.0,114.0,15.33,0.0,0.0028,0.0289
64,eun1,PLATINUM,17,6,3.45,13327.0,10327.94,169.06,24.65,0.3529,0.0148,0.0131
64,euw1,DIAMOND,4,2,2.15,20225.5,12252.5,191.25,23.75,0.5,0.0035,0.0269
64,euw1,EMERALD,8,3,2.97,27197.88,13877.5,197.13,23.0,0.375,0.0073,0.0219
64,euw1,GOLD,19,11,4.9,22383.63,12174.89,155.26,21.63,0.5789,0.0169,0.0213
64,euw1,PLATINUM,10,6,4.94,19230.4,12376.6,171.5,18.1,0.6,0.0087,0.0236
64,kr,DIAMOND,37,21,5.35,16197.35,11182.03,162.46,27.11,0.5676,0.0321,0.3655
64,kr,EMERALD,43,21,3.1,16898.81,10844.44,156.86,33.19,0.4884,0.0389,0.3593
64,kr,GOLD,46,26,5.0,21396.26,11699.13,155.93,32.22,0.5652,0.0425,0.3336
64,kr,PLATINUM,60,35,4.71,18048.85,11315.62,163.2,30.38,0.5833,0.053,0.3839
64,na1,DIAMOND,3,1,5.99,21033.67,12144.0,176.0,26.67,0.3333,0.0026,0.0363
64,na1,EMERALD,27,17,4.58,19145.78,12435.67,178.67,24.59,0.6296,0.0239,0.0345
64,na1,GOLD,2,2,6.5,18375.5,12425.0,183.0,17.5,1.0,0.0019,0.0295
64,na1,PLATINUM,4,3,4.61,18417.5,11944.0,161.25,18.5,0.75,0.0036,0.0321
67,eun1,DIAMOND,1,1,10.0,32963.0,16742.0,223.0,22.0,1.0,0.0009,0.0383
67,eun1,EMERALD,5,3,6.07,22081.2,11225.6,184.0,17.4,0.6,0.0043,0.0496
67,eun1,PLATINUM,5,2,3.79,18353.0,9996.6,163.2,12.4,0.4,0.0044,0.0672
67,euw1,DIAMOND,1,0,0.82,18573.0,10471.0,151.0,15.0,0.0,0.0009,0.0356
67,euw1,EMERALD,4,1,3.08,34128.0,13783.25,202.75,15.5,0.25,0.0036,0.0511
67,euw1,GOLD,5,1,1.33,27120.8,12884.8,198.0,18.4,0.2,0.0044,0.0826
67,kr,DIAMOND,1,1,3.0,29010.0,13354.0,213.0,16.0,1.0,0.0009,0.0043
67,kr,EMERALD,13,7,2.53,19861.15,11384.38,187.92,15.0,0.5385,0.0118,0.0199
67,kr,GOLD,7,7,4.85,33363.29,15114.86,235.86,21.0,1.0,0.0065,0.0176
67,kr,PLATINUM,11,4,1.98,23334.91,12220.91,184.73,17.45,0.3636,0.0097,0.0247
67,na1,GOLD,9,8,4.09,36774.78,15195.33,212.11,17.33,0.8889,0.0086,0.0476
68,eun1,DIAMOND,2,1,1.5,11123.5,8164.5,144.5,11.0,0.5,0.0017,0.0044
68,eun1,EMERALD,6,3,2.09,29447.0,10326.5,174.33,12.67,0.5,0.0052,0.0
68,eun1,GOLD,1,1,2.55,64839.0,21444.0,292.0,16.0,1.0,0.0009,0.0037
68,euw1,DIAMOND,3,1,1.33,13754.67,9362.67,179.0,12.33,0.3333,0.0026,0.0043
68,euw1,GOLD,1,0,0.82,28714.0,12954.0,216.0,21.0,0.0,0.0009,0.0027
68,euw1,PLATINUM,5,1,3.24,17543.4,7990.4,132.4,13.2,0.2,0.0044,0.0017
68,kr,DIAMOND,1,0,1.1,29581.0,11125.0,185.0,13.0,0.0,0.0009,0.0217
68,kr,EMERALD,5,1,1.41,23515.2,9027.6,86.8,43.4,0.2,0.0045,0.0281
68,kr,GOLD,1,0,1.09,20513.0,11026.0,173.0,17.0,0.0,0.0009,0.0139
68,na1,DIAMOND,6,3,3.73,35005.5,14242.5,206.67,27.83,0.5,0.0052,0.0104
68,na1,EMERALD,4,3,3.21,17618.75,10074.75,169.75,9.5,0.75,0.0035,0.0097
68,na1,GOLD,2,0,2.79,31877.0,11292.5,196.5,20.0,0.0,0.0019,0.0076
69,eun1,DIAMOND,4,2,2.42,28135.5,13495.0,239.75,17.25,0.5,0.0035,0.0305
69,eun1,EMERALD,4,1,1.78,19792.75,11972.25,236.75,22.75,0.25,0.0035,0.0365
69,eun1,PLATINUM,3,2,2.0,28127.33,12733.67,204.0,14.33,0.6667,0.0026,0.0402
69,euw1,DIAMOND,1,0,2.0,21574.0,11946.0,230.0,15.0,0.0,0.0009,0.0513
69,euw1,EMERALD,46,27,4.36,23686.59,12256.52,212.61,20.02,0.587,0.042,0.0401
69,euw1,GOLD,1,1,15.0,29850.0,13326.0,209.0,19.0,1.0,0.0009,0.0293
69,kr,DIAMOND,1,1,3.6,31401.0,9791.0,155.0,12.0,1.0,0.0009,0.0243
69,kr,EMERALD,61,28,2.49,21444.75,10845.26,197.28,23.61,0.459,0.0552,0.0344
69,kr,GOLD,2,1,1.71,28469.5,12850.5,248.5,34.5,0.5,0.0018,0.0213
69,kr,PLATINUM,4,1,2.39,29418.0,12018.75,206.25,14.0,0.25,0.0035,0.0177
69,na1,DIAMOND,6,4,2.02,25751.33,12583.33,195.33,15.67,0.6667,0.0052,0.0121
69,na1,EMERALD,1,1,1.5,12161.0,10298.0,214.0,12.0,1.0,0.0009,0.03
69,na1,GOLD,1,1,3.17,34560.0,15703.0,193.0,31.0,1.0,0.001,0.0267
69,na1,PLATINUM,1,0,1.5,21228.0,12833.0,215.0,15.0,0.0,0.0009,0.0312
72,eun1,EMERALD,3,2,4.58,22152.33,11633.33,122.67,30.33,0.6667,0.0026,0.1026
72,eun1,GOLD,3,0,1.09,21663.33,8664.67,138.67,9.67,0.0,0.0028,0.0261
72,euw1,EMERALD,8,4,3.42,13577.88,8879.88,119.38,16.38,0.5,0.0073,0.1378
72,euw1,GOLD,2,0,1.45,17317.5,9419.5,136.0,24.5,0.0,0.0018,0.0453
72,euw1,PLATINUM,6,5,4.33,12165.0,10001.0,150.5,19.17,0.8333,0.0052,0.0454
72,kr,GOLD,1,1,4.8,25763.0,14161.0,211.0,60.0,1.0,0.0009,0.0231
72,kr,PLATINUM,2,1,5.14,23510.5,12469.5,195.5,21.0,0.5,0.0018,0.0229
72,na1,DIAMOND,4,1,2.94,13199.5,8811.0,147.75,12.25,0.25,0.0035,0.0104
72,na1,EMERALD,2,2,2.67,15996.0,8513.0,151.0,9.5,1.0,0.0018,0.0707
72,na1,GOLD,1,0,1.15,26240.0,14944.0,225.0,22.0,0.0,0.001,0.0095
74,eun1,EMERALD,19,14,1.7,18258.84,9935.84,166.05,16.42,0.7368,0.0165,0.0104
74,eun1,GOLD,5,2,1.08,32494.8,11433.8,196.8,15.8,0.4,0.0047,0.013
74,eun1,PLATINUM,2,0,1.17,19372.5,9018.0,53.0,51.0,0.0,0.0017,0.0122
74,euw1,GOLD,1,1,3.0,66727.0,17390.0,233.0,23.0,1.0,0.0009,0.0169
74,kr,EMERALD,4,3,4.12,14733.25,6896.5,55.0,48.0,0.75,0.0036,0.0109
74,kr,GOLD,5,1,1.31,24477.8,9738.8,179.4,15.0,0.2,0.0046,0.037
74,na1,GOLD,1,0,2.86,31516.0,11580.0,126.0,72.0,0.0,0.001,0.0171
74,na1,PLATINUM,1,0,1.83,25552.0,10652.0,86.0,20.0,0.0,0.0009,0.0089
75,eun1,DIAMOND,1,0,0.63,14604.0,11467.0,178.0,14.0,0.0,0.0009,0.0366
75,eun1,EMERALD,6,3,2.81,14817.17,9562.83,132.5,16.17,0.5,0.0052,0.0426
75,eun1,GOLD,2,1,1.45,23613.5,10807.0,185.0,14.5,0.5,0.0019,0.0652
75,eun1,PLATINUM,5,4,5.22,19446.4,11791.0,175.2,14.8,0.8,0.0044,0.0524
75,euw1,DIAMOND,1,1,1.6,25836.0,12488.0,210.0,16.0,1.0,0.0009,0.0165
75,euw1,EMERALD,3,3,3.72,16153.0,11659.33,193.0,15.0,1.0,0.0027,0.0274
75,euw1,GOLD,2,2,0.78,19651.5,11085.5,212.0,8.0,1.0,0.0018,0.048
75,euw1,PLATINUM,1,0,0.2,15991.0,9545.0,214.0,6.0,0.0,0.0009,0.0358
75,kr,DIAMOND,2,1,1.87,31259.5,12248.0,170.0,24.0,0.5,0.0017,0.0078
75,kr,GOLD,6,1,2.27,27128.5,14105.0,235.17,18.83,0.1667,0.0055,0.0333
75,na1,DIAMOND,1,0,0.2,24490.0,10957.0,234.0,14.0,0.0,0.0009,0.0225
75,na1,EMERALD,6,2,4.0,23919.5,13613.83,221.17,17.17,0.3333,0.0053,0.053
75,na1,GOLD,3,1,4.0,11933.0,8388.33,120.33,12.67,0.3333,0.0029,0.0514
76,eun1,EMERALD,2,0,1.87,24230.5,11440.0,168.0,29.0,0.0,0.0017,0.0009
76,eun1,GOLD,19,8,6.91,18016.95,9247.42,59.47,35.11,0.4211,0.0177,0.0028
76,eun1,PLATINUM,1,0,1.75,18484.0,11186.0,124.0,22.0,0.0,0.0009,0.0017
76,euw1,DIAMOND,4,1,2.53,11715.75,8260.25,30.25,57.75,0.25,0.0035,0.013
76,euw1,EMERALD,2,1,1.83,15255.0,10816.0,160.5,22.0,0.5,0.0018,0.0027
76,euw1,GOLD,1,1,1.22,17684.0,12849.0,195.0,36.0,1.0,0.0009,0.0
76,kr,DIAMOND,6,4,6.1,13861.17,9937.5,136.5,26.5,0.6667,0.0052,0.079
76,kr,EMERALD,11,7,3.13,13182.82,10276.55,154.73,31.45,0.6364,0.01,0.0796
76,kr,GOLD,1,0,1.5,24313.0,13519.0,217.0,25.0,0.0,0.0009,0.0333
76,kr,PLATINUM,11,3,2.34,14205.09,9919.18,159.91,28.0,0.2727,0.0097,0.0309
76,na1,DIAMOND,1,1,3.0,33141.0,12428.0,205.0,45.0,1.0,0.0009,0.0087
76,na1,PLATINUM,3,2,5.67,32640.0,14796.0,209.33,19.67,0.6667,0.0027,0.0045
77,eun1,EMERALD,1,0,0.56,31173.0,8959.0,160.0,14.0,0.0,0.0009,0.0296
77,eun1,GOLD,4,1,2.22,26288.5,10961.25,170.5,16.5,0.25,0.0037,0.0196
77,eun1,PLATINUM,4,1,1.1,8481.25,8295.5,127.25,8.5,0.25,0.0035,0.0306
77,euw1,GOLD,1,0,1.5,14446.0,11000.0,184.0,16.0,0.0,0.0009,0.0258
77,euw1,PLATINUM,2,1,1.61,31771.0,15037.0,223.0,25.0,0.5,0.0017,0.0297
77,kr,DIAMOND,44,23,3.77,16606.27,10704.52,154.91,26.68,0.5227,0.0382,0.0017
77,na1,EMERALD,12,8,3.46,19322.75,12623.08,218.83,18.92,0.6667,0.0106,0.0822
77,na1,GOLD,7,4,3.99,19269.86,11335.71,181.57,15.71,0.5714,0.0067,0.0343
78,eun1,DIAMOND,6,3,2.81,15682.83,9054.17,31.33,82.67,0.5,0.0052,0.0505
78,eun1,EMERALD,7,5,1.97,29325.71,11924.86,156.86,32.0,0.7143,0.0061,0.0452
78,eun1,GOLD,3,2,3.31,16009.33,9003.67,37.0,68.0,0.6667,0.0028,0.0512
78,eun1,PLATINUM,10,7,3.17,17262.5,9970.2,48.5,60.6,0.7,0.0087,0.014
78,euw1,DIAMOND,7,4,4.48,14777.43,9653.71,110.43,46.43,0.5714,0.0061,0.0712
78,euw1,EMERALD,3,1,2.74,20137.67,12250.67,145.0,52.0,0.3333,0.0027,0.0666
78,euw1,PLATINUM,2,1,4.75,19955.0,11392.0,106.0,39.0,0.5,0.0017,0.0462
78,kr,DIAMOND,12,6,2.86,16285.5,9142.08,93.33,45.08,0.5,0.0104,0.1259
78,kr,EMERALD,37,18,3.24,20051.24,10037.16,148.49,23.51,0.4865,0.0335,0.1267
78,kr,GOLD,7,4,3.12,15999.86,9308.43,49.57,64.71,0.5714,0.0065,0.0573
78,kr,PLATINUM,7,3,2.41,9397.57,6496.14,24.43,55.43,0.4286,0.0062,0.1024
78,na1,DIAMOND,20,11,2.85,26102.2,10992.25,155.25,14.0,0.55,0.0173,0.0839
78,na1,EMERALD,28,15,2.5,25822.54,10406.29,153.82,14.79,0.5357,0.0247,0.0689
78,na1,GOLD,3,1,2.28,26286.33,12709.33,115.67,44.67,0.3333,0.0029,0.0448
78,na1,PLATINUM,39,21,2.71,18627.36,10063.36,104.28,48.18,0.5385,0.0348,0.0731
79,eun1,DIAMOND,6,4,4.68,14887.0,9335.5,24.67,68.83,0.6667,0.0052,0.0644
79,eun1,EMERALD,7,4,3.98,15908.71,9525.57,166.14,14.43,0.5714,0.0061,0.027
79,eun1,PLATINUM,5,3,6.8,17000.8,13549.4,218.2,28.6,0.6,0.0044,0.0201
79,euw1,DIAMOND,10,7,3.06,20127.3,10618.3,176.3,19.1,0.7,0.0087,0.0165
79,euw1,EMERALD,3,2,8.41,27540.0,13776.0,214.0,15.67,0.6667,0.0027,0.0228
79,euw1,GOLD,34,17,3.87,18541.79,10705.26,189.74,15.09,0.5,0.0302,0.0071
79,euw1,PLATINUM,9,3,3.92,27436.44,12926.78,193.56,20.67,0.3333,0.0079,0.0253
79,kr,DIAMOND,3,2,0.88,7882.67,8297.0,122.33,15.0,0.6667,0.0026,0.0069
79,kr,EMERALD,7,1,3.5,22956.86,10910.0,193.71,21.57,0.1429,0.0063,0.0063
79,kr,GOLD,13,7,2.68,18461.31,10790.38,164.23,22.77,0.5385,0.012,0.0074
79,kr,PLATINUM,1,0,1.33,8758.0,5570.0,36.0,43.0,0.0,0.0009,0.0168
79,na1,DIAMOND,18,11,3.25,18338.5,9991.89,169.94,13.5,0.6111,0.0156,0.0147
79,na1,EMERALD,20,15,5.77,21765.5,10684.5,175.5,17.4,0.75,0.0177,0.0459
79,na1,GOLD,2,1,4.13,31691.0,13765.5,185.0,19.0,0.5,0.0019,0.0124
80,eun1,DIAMOND,4,1,1.33,12298.25,7446.25,37.0,48.25,0.25,0.0035,0.0479
80,eun1,EMERALD,5,4,3.15,21080.4,11664.0,161.2,17.2,0.8,0.0043,0.0348
80,eun1,GOLD,2,1,5.14,22679.5,13034.0,188.0,19.5,0.5,0.0019,0.0261
80,eun1,PLATINUM,3,0,1.62,40950.33,12981.33,125.0,27.67,0.0,0.0026,0.0236
80,euw1,DIAMOND,28,8,3.1,19380.04,10509.96,169.82,22.5,0.2857,0.0243,0.0843
80,euw1,EMERALD,3,1,2.62,23158.33,12951.33,189.33,25.0,0.3333,0.0027,0.0465
80,euw1,GOLD,79,42,4.13,26411.08,12166.06,123.23,37.05,0.5316,0.0702,0.0293
80,euw1,PLATINUM,5,0,1.7,25096.2,11460.8,160.2,19.8,0.0,0.0044,0.0567
80,kr,DIAMOND,21,9,2.58,19419.0,9807.48,140.05,24.9,0.4286,0.0182,0.1372
80,kr,EMERALD,10,2,2.59,23400.6,9827.0,143.9,17.6,0.2,0.009,0.0326
80,kr,GOLD,16,9,3.34,25943.88,12147.94,139.5,40.63,0.5625,0.0148,0.0462
80,kr,PLATINUM,14,8,2.58,19348.79,10269.71,146.14,29.14,0.5714,0.0124,0.0388
80,na1,DIAMOND,3,1,3.24,26215.33,13334.33,196.67,26.0,0.3333,0.0026,0.0779
